code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages
172774,크리스마스 인헤리턴스,,,,,[],[],[]
158697,포터스빌,,,,,[],[],[]
125448,서울 캠프 1986,,,,,[],[],[]
143431,피스트 파이트,,,,,[],[],[]
167650,엘 카미노 크리스마스,,,,,[],[],[]
73583,더 폴링,,,,,[],[],[]
89745,당신은 몰라요,,,,,[],[],[]
33536,라가안,,,,,[],[],[]
51172,지상의 별처럼,,,,,[],[],[]
83404,델리 벨리,,,,,[],[],[]
150198,너의 이름은.,11225,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.22,8.78,"[9.49, 9.05, 8.8, 8.86, 8.75]","[54, 46]","[10, 55, 16, 16, 3]"
165762,더 링,,,,,[],[],[]
166524,템플,,,,,[],[],[]
158871,마이 해피 패밀리,,,,,[],[],[]
167103,몬스터 섬의 비밀,59,"이 영화는 30대 여성이 좋아하는 영상미, 스토리가 뛰어난 영화입니다.",8.38,8.22,"[9.0, 7.0, 8.38, 8.11, 0.0]","[22, 78]","[2, 7, 76, 15, 0]"
191597,보스 베이비 2,534,이 영화는 40대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.19,9,"[8.62, 9.06, 9.02, 9.1, 9.62]","[48, 52]","[1, 31, 37, 23, 7]"
146517,프리즌,4603,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.29,8.19,"[8.18, 8.35, 8.1, 8.16, 8.17]","[58, 42]","[1, 55, 24, 13, 6]"
140792,나는 사랑과 시간과 죽음을 만났다,,,,,[],[],[]
158889,치욕의 대지,,,,,[],[],[]
170497,로열 크리스마스,,,,,[],[],[]
158910,예수는 역사다,338,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.78,9.2,"[9.5, 8.86, 9.09, 8.97, 9.29]","[40, 60]","[2, 33, 30, 19, 16]"
137875,해빙,2008,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.72,6.55,"[6.28, 6.65, 6.71, 6.61, 6.57]","[49, 51]","[5, 63, 18, 11, 3]"
113343,리브 바이 나이트,,,,,[],[],[]
18898,몰래츠,,,,,[],[],[]
147056,더 저니 이즈 더 데스티네이션,,,,,[],[],[]
140288,대테러 님로드 작전,,,,,[],[],[]
151715,오직 사랑뿐,50,이 영화는 40대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,7.92,8.78,"[0.0, 8.31, 8.8, 8.54, 8.67]","[26, 74]","[0, 32, 30, 26, 12]"
14561,꿈의 구장,,,,,[],[],[]
142251,원스 어폰 어 타임 인 베니스,6,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8,6.5,"[0.0, 6.0, 10.0, 4.0, 0.0]","[33, 67]","[0, 50, 33, 17, 0]"
159785,플랜비,3,이 영화는 20대 여성이 좋아하는 영화입니다.,3.5,10,"[0.0, 6.5, 4.0, 0.0, 0.0]","[67, 33]","[0, 67, 33, 0, 0]"
154467,스트레인지 웨더,,,,,[],[],[]
170419,1922,,,,,[],[],[]
162217,겟어웨이 드라이버,,,,,[],[],[]
162877,더 마이어로위츠 스토리스,,,,,[],[],[]
146485,특별시민,2255,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.81,7.66,"[7.48, 7.72, 7.77, 7.7, 8.05]","[58, 42]","[2, 54, 23, 13, 7]"
47384,26년,,,,,[],[],[]
163420,제너레이션 아이언 2,,,,,[],[],[]
142803,형,4001,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.97,8.87,"[9.32, 8.99, 8.56, 8.85, 9.01]","[43, 57]","[8, 55, 18, 15, 3]"
44913,아수라,6219,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,6.76,6.21,"[6.63, 6.42, 6.69, 6.73, 6.88]","[61, 39]","[3, 57, 25, 10, 4]"
123519,아가씨,9457,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.73,7.66,"[7.97, 7.86, 7.47, 7.18, 7.36]","[42, 58]","[3, 61, 23, 10, 4]"
154214,시간위의 집,287,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.16,8.49,"[7.6, 8.42, 8.15, 8.49, 8.5]","[44, 56]","[2, 56, 27, 12, 3]"
115504,탐정 홍길동: 사라진 마을,2334,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.02,8.4,"[8.73, 8.27, 8.06, 8.27, 7.77]","[42, 58]","[6, 58, 20, 13, 3]"
140695,럭키,12347,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.89,8.63,"[9.34, 8.94, 8.54, 8.41, 8.44]","[51, 49]","[4, 54, 23, 15, 4]"
154253,제럴드의 게임,,,,,[],[],[]
168092,롱 샷,218,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,9.01,8.74,"[8.0, 8.98, 8.79, 8.76, 8.77]","[43, 57]","[1, 43, 31, 13, 12]"
163861,아워 소울즈 앳 나이트,,,,,[],[],[]
153342,더 바,5,"이 영화는 30대 남성이 좋아하는 스토리, 연기가 뛰어난 영화입니다.",7.5,9,"[0.0, 9.33, 7.0, 0.0, 0.0]","[40, 60]","[0, 60, 40, 0, 0]"
167788,레이디 가가 155cm의 도발,,,,,[],[],[]
137905,더 배드 배치,,,,,[],[],[]
115642,신비한 동물사전,9036,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.67,8.7,"[9.05, 8.77, 8.43, 8.42, 8.31]","[47, 53]","[6, 66, 15, 10, 2]"
177532,낙인,,,,,[],[],[]
52012,비스트 스토커,,,,,[],[],[]
158644,#리얼리티하이,,,,,[],[],[]
115520,극적인 하룻밤,298,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.79,7.23,"[8.4, 7.44, 7.62, 7.67, 7.3]","[46, 54]","[2, 76, 13, 6, 3]"
139698,리틀드래곤 코코넛,63,"이 영화는 30대 여성이 좋아하는 영상미, 스토리, OST가 뛰어난 영화입니다.",8.56,8.15,"[0.0, 8.78, 8.13, 7.5, 0.0]","[14, 86]","[0, 14, 83, 3, 0]"
146386,업 포 러브,56,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.78,8.76,"[9.33, 8.66, 8.69, 9.67, 8.8]","[48, 52]","[5, 57, 23, 5, 9]"
158660,리틀 이블,,,,,[],[],[]
122195,서울역,379,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,5.26,5.27,"[5.68, 5.13, 5.22, 5.6, 7.0]","[48, 52]","[6, 62, 17, 14, 2]"
140228,더 드로우닝,,,,,[],[],[]
147607,웬 러브 해픈즈,,,,,[],[],[]
159725,잃어버린 형제,,,,,[],[],[]
154595,로코,,,,,[],[],[]
33012,그녀는 그것을 좋아해,,,,,[],[],[]
127375,더 셰프,289,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.86,7.96,"[8.33, 7.81, 7.89, 8.28, 8.42]","[49, 51]","[3, 65, 19, 9, 4]"
144221,퍼스널 쇼퍼,111,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.76,7.46,"[9.0, 7.65, 7.47, 7.77, 6.91]","[33, 67]","[2, 44, 32, 12, 10]"
159154,부시위크,,,,,[],[],[]
154423,버스터 마 하트,,,,,[],[],[]
100647,히말라야,12369,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.69,8.66,"[8.73, 8.63, 8.66, 8.75, 8.77]","[46, 54]","[5, 44, 25, 20, 7]"
118955,월요일이 사라졌다,36,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.5,8.5,"[7.0, 8.5, 8.67, 8.33, 8.5]","[56, 44]","[3, 33, 42, 17, 6]"
134859,어카운턴트,113,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.05,8.38,"[9.5, 8.42, 7.65, 7.96, 7.56]","[70, 30]","[4, 49, 18, 22, 8]"
137344,더 아웃스컬트,,,,,[],[],[]
155025,더 세인트,,,,,[],[],[]
153656,오퍼레이션 메콩,,,,,[],[],[]
125444,제5침공,271,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.12,6.88,"[6.93, 6.92, 6.52, 5.6, 6.0]","[56, 44]","[6, 42, 23, 25, 5]"
136884,메시지 프롬 더 킹,,,,,[],[],[]
144938,씽,5002,이 영화는 30대 여성이 좋아하는 OST가 뛰어난 영화입니다.,9.05,8.97,"[8.97, 9.11, 8.95, 9.0, 8.87]","[24, 76]","[2, 17, 57, 23, 1]"
159727,인비저블 가디언,,,,,[],[],[]
135011,캅 카,,,,,[],[],[]
129066,그 규칙은 당신에게 적용되지 않아요,,,,,[],[],[]
154461,제인 도,134,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.32,8.39,"[10.0, 8.48, 7.75, 8.67, 8.33]","[54, 46]","[1, 73, 21, 2, 2]"
127322,폴링 스노우,8,이 영화는 40대 남성이 좋아하는 연기가 뛰어난 영화입니다.,9,7.4,"[0.0, 7.0, 9.5, 7.0, 8.5]","[38, 62]","[0, 25, 25, 25, 25]"
153366,더 블라인드 크라이스트,,,,,[],[],[]
13432,블루 라군 2,,,,,[],[],[]
158891,더 인크레더블 제시카 제임스,,,,,[],[],[]
154430,시티 오브 타이니 라이트,,,,,[],[],[]
153727,나는 모건을 죽였다,,,,,[],[],[]
154407,핸섬 데블,,,,,[],[],[]
168942,언설튼 글로리,,,,,[],[],[]
159776,아마르,,,,,[],[],[]
149729,투 더 본,,,,,[],[],[]
156465,밤의 해변에서 혼자,618,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.81,7.54,"[9.5, 7.66, 7.61, 8.05, 7.04]","[35, 65]","[0, 50, 31, 10, 8]"
162397,테이크 미,,,,,[],[],[]
24219,죽음보다 무서운 비밀,,,,,[],[],[]
144355,감바의 대모험,227,이 영화는 30대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.65,8.91,"[10.0, 9.08, 8.81, 8.89, 0.0]","[24, 76]","[0, 6, 66, 28, 0]"
140233,이웃집 스파이,,,,,[],[],[]
201168,론 서바이버 : 아미 오브 원,,,,,[],[],[]
119653,라이어스 다이스,,,,,[],[],[]
143435,옥자,11030,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.64,8.85,"[9.04, 8.84, 8.72, 8.61, 8.54]","[38, 62]","[3, 54, 29, 11, 3]"
164915,카빌,,,,,[],[],[]
127114,막부고교생,,,,,[],[],[]
164933,가질 수 있다면,,,,,[],[],[]
143495,설리: 허드슨강의 기적,901,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.05,8.79,"[8.34, 9.0, 8.91, 8.79, 9.03]","[53, 47]","[4, 50, 23, 16, 7]"
144945,아기배달부 스토크,820,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.92,8.81,"[8.5, 9.12, 8.8, 8.76, 9.0]","[22, 78]","[2, 14, 62, 21, 1]"
157243,당갈,306,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.26,9.73,"[9.65, 9.79, 9.5, 8.85, 9.38]","[23, 77]","[6, 61, 18, 8, 7]"
137952,밀정,14787,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.59,8.55,"[8.95, 8.64, 8.39, 8.52, 8.62]","[52, 48]","[3, 50, 24, 16, 6]"
104083,카운터펀치,,,,,[],[],[]
139358,사부: 영춘권 마스터,,,,,[],[],[]
159726,블랙 스노우,,,,,[],[],[]
163335,쉬머 레이크,,,,,[],[],[]
149776,지랄발광 17세,,,,,[],[],[]
105389,우리 선희,5,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9,8.5,"[0.0, 9.0, 9.0, 8.0, 0.0]","[60, 40]","[0, 60, 20, 20, 0]"
143437,스페이스 비트윈 어스,54,이 영화는 10대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.8,7.83,"[10.0, 8.17, 8.4, 8.2, 9.0]","[56, 44]","[7, 54, 19, 19, 2]"
155021,헤드샷,,,,,[],[],[]
197191,자각몽,,,,,[],[],[]
129383,미스 페레그린과 이상한 아이들의 집,5163,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.54,8.6,"[8.95, 8.61, 8.42, 8.44, 8.63]","[43, 57]","[7, 58, 18, 14, 3]"
206517,맨 인 러브,,,,,[],[],[]
186893,일급지공,,,,,[],[],[]
53280,애니 레보비츠: 렌즈를 통해 들여다본 삶,4,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9,8,"[0.0, 8.0, 10.0, 0.0, 0.0]","[50, 50]","[0, 75, 25, 0, 0]"
137906,워 독,,,,,[],[],[]
159705,랑군,,,,,[],[],[]
143366,워 머신,,,,,[],[],[]
158614,라이스,,,,,[],[],[]
167569,더 수어사이드 스쿼드,356,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.05,7.74,"[7.33, 8.04, 7.93, 7.94, 7.12]","[66, 34]","[3, 44, 42, 9, 2]"
152684,문라이트,924,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.27,8.48,"[7.88, 8.46, 8.36, 8.63, 7.58]","[37, 63]","[2, 61, 26, 8, 4]"
163684,블레임,,,,,[],[],[]
134863,러브송,,,,,[],[],[]
157133,죽어도 마인드혼,,,,,[],[],[]
137346,딥워터 호라이즌,287,이 영화는 20대 여성이 좋아하는 연출이 뛰어난 영화입니다.,8.39,9.07,"[8.6, 8.73, 9.14, 8.46, 8.32]","[45, 55]","[2, 39, 30, 19, 10]"
120791,레전드 오브 타잔,1399,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.91,8.16,"[8.59, 8.12, 7.94, 7.83, 8.14]","[52, 48]","[2, 48, 24, 21, 6]"
158694,핸섬,,,,,[],[],[]
75395,의뢰인,,,,,[],[],[]
156494,키스 앤드 크라이,,,,,[],[],[]
119144,더 위싱 트리,,,,,[],[],[]
145139,그들의 사랑,,,,,[],[],[]
149096,더 넥스트 스킨,,,,,[],[],[]
101859,피 속의 혈투,,,,,[],[],[]
158565,히 이븐 헤즈 유어 아이즈,,,,,[],[],[]
147991,셰퍼즈 앤 벗쳐스,,,,,[],[],[]
157292,디어 친다기,,,,,[],[],[]
78181,모래성,,,,,[],[],[]
154397,대니와 엘리,,,,,[],[],[]
144920,리틀 박시즈,,,,,[],[],[]
197082,백야,,,,,[],[],[]
158643,바텀 오브 더 월드,,,,,[],[],[]
154379,"내 어깨 위 고양이, 밥",100,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.27,9.27,"[9.67, 9.32, 9.17, 9.45, 9.14]","[33, 67]","[3, 37, 42, 11, 7]"
154415,더 웨딩 파티,,,,,[],[],[]
162205,샌디 웩슬러,,,,,[],[],[]
151868,아워 러버스,,,,,[],[],[]
125405,하늘을 걷는 남자,425,"이 영화는 20대 남성이 좋아하는 영상미, 연출, 연기가 뛰어난 영화입니다.",8.48,8.52,"[7.6, 8.5, 8.56, 8.6, 8.83]","[50, 50]","[4, 67, 20, 7, 3]"
144946,케빈 하트: 왓 나우?,,,,,[],[],[]
148905,더 라이트하우스 오브 더 오르카스,,,,,[],[],[]
142165,무서운 이야기,,,,,[],[],[]
164921,올인 게임,,,,,[],[],[]
184339,트라우마,,,,,[],[],[]
17124,카멜롯의 전설,,,,,[],[],[]
153347,피엘레스,,,,,[],[],[]
142380,파이브 나이츠 인 메인,,,,,[],[],[]
137938,너브,,,,,[],[],[]
147096,디스커버리,,,,,[],[],[]
36401,하프 패스트 데드,,,,,[],[],[]
145011,블루 썬더,,,,,[],[],[]
149088,아즈하르,,,,,[],[],[]
114282,컨저링 2,4264,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.48,8.14,"[8.73, 8.37, 8.09, 8.09, 8.53]","[58, 42]","[7, 72, 14, 6, 2]"
170823,더 C 워드,,,,,[],[],[]
156581,컴 앤 파인드 미,,,,,[],[],[]
130966,부산행,31466,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.58,8.61,"[9.02, 8.67, 8.49, 8.48, 8.38]","[49, 51]","[5, 49, 25, 18, 4]"
132933,판도라,7045,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.81,8.76,"[8.93, 8.82, 8.68, 8.76, 8.8]","[49, 51]","[5, 47, 23, 20, 5]"
152617,블레어 위치,,,,,[],[],[]
140203,키아누,,,,,[],[],[]
113344,나우 유 씨 미 2,6141,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.56,8.48,"[9.05, 8.67, 8.08, 8.13, 8.16]","[52, 48]","[8, 61, 15, 13, 3]"
133427,게임 체인저,,,,,[],[],[]
158856,죽는 날까지,,,,,[],[],[]
155802,디 영 오펜더스,,,,,[],[],[]
63174,굿 캅 배드 캅,,,,,[],[],[]
50176,작전,,,,,[],[],[]
74866,인디펜던스 데이: 리써전스,2391,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.29,7.44,"[7.93, 7.72, 6.9, 7.13, 6.97]","[65, 35]","[2, 45, 29, 19, 4]"
65540,바르게 살자,,,,,[],[],[]
119430,엑스맨: 아포칼립스,6120,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8.16,8.36,"[8.3, 8.28, 8.19, 8.14, 8.25]","[63, 37]","[3, 55, 27, 13, 2]"
58280,짝패,,,,,[],[],[]
68217,강철중: 공공의 적 1-1,,,,,[],[],[]
122518,홀로그램 포 더 킹,,,,,[],[],[]
144870,어둠의 파수꾼,,,,,[],[],[]
180173,타이거,,,,,[],[],[]
156534,포스 2,,,,,[],[],[]
52379,조나스 브라더스 콘서트 이야기,,,,,[],[],[]
158858,루스에게 생긴 일,,,,,[],[],[]
119464,소시지 파티,,,,,[],[],[]
154374,재회,,,,,[],[],[]
140787,미라클 프롬 헤븐,74,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.29,9.6,"[10.0, 9.78, 9.48, 8.64, 9.73]","[42, 58]","[1, 36, 28, 19, 15]"
124202,록키 핸섬,,,,,[],[],[]
72327,127 시간,,,,,[],[],[]
184859,물의 기억,3,"이 영화는 40대 남성이 좋아하는 영상미, 연기가 뛰어난 영화입니다.",10,10,"[0.0, 0.0, 10.0, 10.0, 10.0]","[33, 67]","[0, 0, 33, 33, 33]"
154497,더 퓨리 오브 어 페이션트 맨,,,,,[],[],[]
144954,킹 코브라,,,,,[],[],[]
121037,걸프렌즈 데이,,,,,[],[],[]
149762,데이비드 브렌트: 라이프 온 더 로드,,,,,[],[],[]
203229,히틀러 - 파시즘의 진화,,,,,[],[],[]
119617,임페리얼 드림즈,,,,,[],[],[]
27589,맨하탄 살인사건,,,,,[],[],[]
75397,미스터 고,,,,,[],[],[]
98467,화이 : 괴물을 삼킨 아이,,,,,[],[],[]
125421,픽셀,868,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.72,7.87,"[8.12, 7.55, 7.92, 8.08, 8.09]","[48, 52]","[7, 47, 21, 22, 3]"
102700,해피 뉴 이어,,,,,[],[],[]
144951,딜발레,,,,,[],[],[]
155804,저니 투 그린랜드,,,,,[],[],[]
158563,아이보이,,,,,[],[],[]
98146,감시자들,,,,,[],[],[]
165770,애즈 원,,,,,[],[],[]
155836,더 사일런스 오브 더 스카이,,,,,[],[],[]
109960,배트맨 대 슈퍼맨: 저스티스의 시작,4180,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.27,6.87,"[6.8, 7.04, 7.21, 7.39, 7.67]","[71, 29]","[3, 49, 30, 15, 2]"
154453,핑크,,,,,[],[],[]
131665,위 아 영. 위 아 스트롱.,,,,,[],[],[]
200584,클리니컬,,,,,[],[],[]
103627,우리가 잃어버릴 청춘,,,,,[],[],[]
145899,베리 빅 샷,,,,,[],[],[]
141187,어둠의 여인,,,,,[],[],[]
162269,조폐국 침입 프로젝트,,,,,[],[],[]
114286,인시디어스 3,1068,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,7.51,7.26,"[7.32, 7.37, 7.57, 7.35, 7.68]","[54, 46]","[9, 70, 10, 6, 4]"
110545,훔쳐진 그 5년,,,,,[],[],[]
67627,희왕지왕,,,,,[],[],[]
114247,지니어스,62,이 영화는 40대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.8,8.32,"[0.0, 7.95, 8.5, 7.71, 8.29]","[40, 60]","[0, 34, 32, 23, 11]"
151290,우드타 펀자브,,,,,[],[],[]
184605,언더 더 씨2,3,"이 영화는 40대 여성이 좋아하는 OST, 연출이 뛰어난 영화입니다.",0,3,"[0.0, 0.0, 3.0, 0.0, 0.0]","[100, 50]","[0, 0, 100, 0, 0]"
137925,미스터 피그,,,,,[],[],[]
156118,7:19,,,,,[],[],[]
93035,남자사용설명서,,,,,[],[],[]
28813,홈 포 크리스마스,,,,,[],[],[]
146185,샌드 스톰,,,,,[],[],[]
147021,배드 맘스,,,,,[],[],[]
149076,마궁매영: 유령극장,,,,,[],[],[]
133455,고스트 워,,,,,[],[],[]
146161,다른 사람들,,,,,[],[],[]
191646,쥬라기 월드: 도미니언,,,,,[],[],[]
154434,블루 제이,,,,,[],[],[]
155315,메르서네르,,,,,[],[],[]
140719,북 오브 러브,21,이 영화는 40대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,7.33,8.47,"[0.0, 7.62, 8.0, 9.0, 9.0]","[29, 71]","[0, 38, 33, 24, 5]"
125423,트리플 9,34,"이 영화는 20대 남성이 좋아하는 스토리, 연출이 뛰어난 영화입니다.",6.62,5.2,"[0.0, 6.32, 6.71, 4.5, 6.5]","[71, 29]","[0, 56, 21, 12, 12]"
149426,포 더 러브 오브 스폭,,,,,[],[],[]
155544,인테로게이션,,,,,[],[],[]
124042,주온 : 끝의 시작,350,이 영화는 10대 남성이 좋아하는 연출이 뛰어난 영화입니다.,5.46,5.27,"[4.83, 5.26, 5.42, 6.83, 4.5]","[54, 46]","[12, 60, 15, 10, 3]"
142372,뉴 스텝업: 어반댄스,21,이 영화는 20대 남성이 좋아하는 OST가 뛰어난 영화입니다.,6.57,7.71,"[7.5, 7.21, 6.0, 3.0, 0.0]","[67, 33]","[19, 67, 10, 5, 0]"
115977,베테랑,22819,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.24,9.25,"[9.49, 9.33, 9.19, 9.06, 9.08]","[46, 54]","[4, 49, 26, 16, 5]"
130658,1000 루피 노트,,,,,[],[],[]
128723,법정,,,,,[],[],[]
84126,하우 투 비 싱글,,,,,[],[],[]
154250,레인보우 타임,,,,,[],[],[]
167599,앵그리 버드 2: 독수리 왕국의 침공,169,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.98,8.95,"[0.0, 7.6, 9.1, 8.81, 10.0]","[27, 73]","[0, 3, 54, 41, 2]"
172731,바이올린 플레이어,,,,,[],[],[]
10323,쉘부르의 우산,81,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.29,8.88,"[8.0, 8.83, 8.82, 8.77, 7.83]","[30, 70]","[5, 44, 27, 16, 7]"
136859,매기스 플랜,346,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.06,8.08,"[5.0, 7.97, 8.15, 8.19, 8.41]","[26, 74]","[1, 46, 35, 10, 8]"
167724,자비로운 날들,,,,,[],[],[]
106450,테이스터 데쉬,,,,,[],[],[]
84397,애스홀,,,,,[],[],[]
137971,로스트 인 더스트,187,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.42,8.24,"[6.67, 8.43, 8.53, 7.75, 8.47]","[65, 35]","[2, 56, 24, 11, 8]"
151248,디바인스,,,,,[],[],[]
114225,하트 오브 더 씨,808,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.09,8.23,"[8.41, 8.2, 8.1, 8.03, 8.37]","[51, 49]","[4, 50, 25, 16, 5]"
65007,내 남자의 아내도 좋아,,,,,[],[],[]
98296,뭄바이의 왕,,,,,[],[],[]
118974,마담 뺑덕,551,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,6.81,6.34,"[7.73, 6.52, 6.49, 6.5, 6.27]","[40, 60]","[2, 68, 19, 8, 3]"
112041,순수의 시대,433,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.51,6.3,"[7.44, 6.3, 6.32, 6.78, 7.0]","[48, 52]","[2, 53, 33, 8, 4]"
48246,7광구,,,,,[],[],[]
149761,레이트 블루머,,,,,[],[],[]
154279,아이보리 게임: 상아 전쟁,,,,,[],[],[]
114263,뷰티풀 프래니,13,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,5.75,7.11,"[0.0, 6.5, 7.0, 6.67, 6.5]","[31, 69]","[0, 31, 31, 23, 15]"
74205,스즈미야 하루히의 소실,,,,,[],[],[]
76793,원스 어 갱스터,,,,,[],[],[]
100078,진격의 거인 파트1,,,,,[],[],[]
146350,스패니쉬 어페어 2,,,,,[],[],[]
122393,닷 2 닷,,,,,[],[],[]
127383,미인어,23,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,7.5,8.67,"[9.0, 7.14, 7.56, 9.4, 0.0]","[61, 39]","[9, 30, 39, 22, 0]"
149736,저주받은 집의 한 송이 꽃,,,,,[],[],[]
64080,"다만, 널 사랑하고 있어",,,,,[],[],[]
36818,택시 3,,,,,[],[],[]
149074,웨스트 코스트,,,,,[],[],[]
151759,더 쥬스,,,,,[],[],[]
156475,모스,,,,,[],[],[]
196976,미첼 가족과 기계 전쟁,,,,,[],[],[]
189620,비밀의 정원,23,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.73,6.88,"[6.0, 7.0, 7.77, 7.4, 6.0]","[65, 35]","[4, 13, 57, 22, 4]"
52747,부당거래,,,,,[],[],[]
78594,가을,,,,,[],[],[]
312662,강대호,,,,,[],[],[]
72058,블랙 스완,8,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,10,7.86,"[8.0, 8.5, 0.0, 6.0, 0.0]","[12, 88]","[12, 75, 0, 12, 0]"
10440,취권,,,,,[],[],[]
35901,살인의 추억,17,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.45,10,"[9.67, 9.75, 9.5, 10.0, 9.0]","[65, 35]","[18, 47, 24, 6, 6]"
150829,유턴,,,,,[],[],[]
152700,마스코츠,,,,,[],[],[]
109905,분노의 질주: 더 세븐,3636,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.24,9.16,"[9.66, 9.31, 9.12, 8.9, 8.96]","[58, 42]","[3, 54, 29, 11, 3]"
38420,"아이, 로봇",,,,,[],[],[]
31283,디-톡스,,,,,[],[],[]
49857,13일의 금요일,,,,,[],[],[]
137982,자도빌 포위작전,,,,,[],[],[]
74027,오늘의 연애,1897,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.89,7.67,"[8.07, 7.65, 7.79, 8.21, 8.38]","[52, 48]","[8, 64, 15, 9, 3]"
40098,미스터 소크라테스,,,,,[],[],[]
181030,데드풀2: 순한 맛,12,"이 영화는 10대 남성이 좋아하는 연출, 연기가 뛰어난 영화입니다.",7.86,8.8,"[10.0, 8.6, 10.0, 7.2, 0.0]","[58, 42]","[8, 42, 8, 42, 0]"
19066,머큐리,,,,,[],[],[]
91107,더 포트,,,,,[],[],[]
