code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages,scores_per_age_genders,num_per_ages_genders,scores_per_ages
79196,용의자,,,,,[],[],[],[],[],[]
118950,스파이,2818.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.85,8.79,"[9.04, 8.96, 8.54, 8.32, 8.86]","[51, 49]","[5, 63, 19, 9, 3]","[4.61, 4.43, 4.57, 4.39, 4.36, 4.18, 4.24, 4.08, 4.52, 4.34]","[2.55, 2.45, 32.13, 30.87, 9.69, 9.31, 4.59, 4.41, 1.53, 1.47]","[0.45, 5.7, 1.72, 0.81, 0.27, 0.45, 5.64, 1.7, 0.81, 0.27, 0.43, 5.38, 1.62, 0.77, 0.26, 0.42, 5.24, 1.58, 0.75, 0.25, 0.44, 5.58, 1.68, 0.8, 0.27]"
19303,모노노케 히메,2.0,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,0.0,8.0,"[10.0, 6.0, 0.0, 0.0, 0.0]","[100, 21]","[50, 50, 0, 0, 0]","[10.0, 2.1, 6.0, 1.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[50.0, 10.5, 50.0, 10.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18781,이웃집 토토로,255.0,이 영화는 10대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,9.42,9.57,"[10.0, 9.63, 9.63, 9.32, 8.86]","[26, 74]","[2, 29, 39, 28, 3]","[2.6, 7.4, 2.5, 7.13, 2.5, 7.13, 2.42, 6.9, 2.3, 6.56]","[0.52, 1.48, 7.54, 21.46, 10.14, 28.86, 7.28, 20.72, 0.78, 2.22]","[0.2, 2.9, 3.9, 2.8, 0.3, 0.19, 2.79, 3.76, 2.7, 0.29, 0.19, 2.79, 3.76, 2.7, 0.29, 0.19, 2.7, 3.63, 2.61, 0.28, 0.18, 2.57, 3.46, 2.48, 0.27]"
103708,가구야공주 이야기,92.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.77,7.97,"[9.25, 7.8, 7.88, 7.53, 0.0]","[34, 66]","[9, 48, 27, 16, 0]","[3.15, 6.11, 2.65, 5.15, 2.68, 5.2, 2.56, 4.97, 0.0, 0.0]","[3.06, 5.94, 16.32, 31.68, 9.18, 17.82, 5.44, 10.56, 0.0, 0.0]","[0.83, 4.44, 2.5, 1.48, 0.0, 0.7, 3.74, 2.11, 1.25, 0.0, 0.71, 3.78, 2.13, 1.26, 0.0, 0.68, 3.61, 2.03, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143733,바람이 분다,,,,,[],[],[],[],[],[]
73301,마루 밑 아리에티,,,,,[],[],[],[],[],[]
32686,센과 치히로의 행방불명,425.0,이 영화는 10대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.35,9.68,"[9.76, 9.65, 9.44, 9.23, 9.2]","[32, 68]","[11, 60, 19, 9, 1]","[3.12, 6.64, 3.09, 6.56, 3.02, 6.42, 2.95, 6.28, 2.94, 6.26]","[3.52, 7.48, 19.2, 40.8, 6.08, 12.92, 2.88, 6.12, 0.32, 0.68]","[1.07, 5.86, 1.85, 0.88, 0.1, 1.06, 5.79, 1.83, 0.87, 0.1, 1.04, 5.66, 1.79, 0.85, 0.09, 1.02, 5.54, 1.75, 0.83, 0.09, 1.01, 5.52, 1.75, 0.83, 0.09]"
120600,와호장룡 - 운명의 검,,,,,[],[],[],[],[],[]
101961,모뉴먼츠 맨 : 세기의 작전,38.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,6.86,7.78,"[0.0, 7.16, 6.79, 7.6, 0.0]","[76, 24]","[0, 50, 37, 13, 0]","[0.0, 0.0, 5.44, 1.72, 5.16, 1.63, 5.78, 1.82, 0.0, 0.0]","[0.0, 0.0, 38.0, 12.0, 28.12, 8.88, 9.88, 3.12, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.58, 2.65, 0.93, 0.0, 0.0, 3.4, 2.51, 0.88, 0.0, 0.0, 3.8, 2.81, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
30776,쥬라기 공원 3,,,,,[],[],[],[],[],[]
88295,은교,,,,,[],[],[],[],[],[]
94187,어메이징 스파이더맨 2,4725.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.06,8.06,"[8.62, 8.18, 7.84, 7.8, 7.87]","[58, 42]","[8, 49, 25, 16, 2]","[5.0, 3.62, 4.74, 3.44, 4.55, 3.29, 4.52, 3.28, 4.56, 3.31]","[4.64, 3.36, 28.42, 20.58, 14.5, 10.5, 9.28, 6.72, 1.16, 0.84]","[0.69, 4.22, 2.15, 1.38, 0.17, 0.65, 4.01, 2.04, 1.31, 0.16, 0.63, 3.84, 1.96, 1.25, 0.16, 0.62, 3.82, 1.95, 1.25, 0.16, 0.63, 3.86, 1.97, 1.26, 0.16]"
89361,후궁 : 제왕의 첩,,,,,[],[],[],[],[],[]
73318,시라노; 연애조작단,1.0,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,0.0,8.0,"[0.0, 0.0, 8.0, 0.0, 0.0]","[100, 23]","[0, 0, 100, 0, 0]","[0.0, 0.0, 0.0, 0.0, 8.0, 1.84, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 100.0, 23.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
112039,경성학교: 사라진 소녀들,578.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.72,6.25,"[6.37, 6.22, 7.03, 6.74, 7.25]","[42, 58]","[8, 63, 18, 8, 3]","[2.68, 3.69, 2.61, 3.61, 2.95, 4.08, 2.83, 3.91, 3.04, 4.21]","[3.36, 4.64, 26.46, 36.54, 7.56, 10.44, 3.36, 4.64, 1.26, 1.74]","[0.51, 4.01, 1.15, 0.51, 0.19, 0.5, 3.92, 1.12, 0.5, 0.19, 0.56, 4.43, 1.27, 0.56, 0.21, 0.54, 4.25, 1.21, 0.54, 0.2, 0.58, 4.57, 1.3, 0.58, 0.22]"
101236,포커스,63.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.97,7.9,"[8.5, 8.06, 7.93, 7.62, 5.5]","[54, 46]","[10, 52, 22, 13, 3]","[4.59, 3.91, 4.35, 3.71, 4.28, 3.65, 4.11, 3.51, 2.97, 2.53]","[5.4, 4.6, 28.08, 23.92, 11.88, 10.12, 7.02, 5.98, 1.62, 1.38]","[0.85, 4.42, 1.87, 1.1, 0.26, 0.81, 4.19, 1.77, 1.05, 0.24, 0.79, 4.12, 1.74, 1.03, 0.24, 0.76, 3.96, 1.68, 0.99, 0.23, 0.55, 2.86, 1.21, 0.71, 0.17]"
117790,기술자들,3307.0,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.82,7.99,"[8.56, 7.86, 7.47, 7.95, 8.14]","[45, 55]","[15, 49, 19, 14, 3]","[3.85, 4.71, 3.54, 4.32, 3.36, 4.11, 3.58, 4.37, 3.66, 4.48]","[6.75, 8.25, 22.05, 26.95, 8.55, 10.45, 6.3, 7.7, 1.35, 1.65]","[1.28, 4.19, 1.63, 1.2, 0.26, 1.18, 3.85, 1.49, 1.1, 0.24, 1.12, 3.66, 1.42, 1.05, 0.22, 1.19, 3.9, 1.51, 1.11, 0.24, 1.22, 3.99, 1.55, 1.14, 0.24]"
105521,피끓는 청춘,793.0,이 영화는 10대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.7,7.43,"[7.26, 7.48, 7.48, 7.87, 8.07]","[41, 59]","[11, 50, 19, 16, 4]","[2.98, 4.28, 3.07, 4.41, 3.07, 4.41, 3.23, 4.64, 3.31, 4.76]","[4.51, 6.49, 20.5, 29.5, 7.79, 11.21, 6.56, 9.44, 1.64, 2.36]","[0.8, 3.63, 1.38, 1.16, 0.29, 0.82, 3.74, 1.42, 1.2, 0.3, 0.82, 3.74, 1.42, 1.2, 0.3, 0.87, 3.94, 1.5, 1.26, 0.31, 0.89, 4.04, 1.53, 1.29, 0.32]"
88426,건축학개론,6.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,10.0,9.0,"[10.0, 9.0, 10.0, 0.0, 0.0]","[50, 50]","[17, 50, 33, 0, 0]","[5.0, 5.0, 4.5, 4.5, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0]","[8.5, 8.5, 25.0, 25.0, 16.5, 16.5, 0.0, 0.0, 0.0, 0.0]","[1.7, 5.0, 3.3, 0.0, 0.0, 1.53, 4.5, 2.97, 0.0, 0.0, 1.7, 5.0, 3.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122535,악의 연대기,2224.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.24,8.2,"[8.57, 8.25, 7.84, 8.48, 8.55]","[51, 49]","[7, 58, 20, 11, 3]","[4.37, 4.2, 4.21, 4.04, 4.0, 3.84, 4.32, 4.16, 4.36, 4.19]","[3.57, 3.43, 29.58, 28.42, 10.2, 9.8, 5.61, 5.39, 1.53, 1.47]","[0.6, 4.97, 1.71, 0.94, 0.26, 0.58, 4.79, 1.65, 0.91, 0.25, 0.55, 4.55, 1.57, 0.86, 0.24, 0.59, 4.92, 1.7, 0.93, 0.25, 0.6, 4.96, 1.71, 0.94, 0.26]"
154076,톰 세구라 - 대부분 그냥 이야기,,,,,[],[],[],[],[],[]
120123,간신,1085.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.13,6.95,"[7.68, 7.14, 6.94, 6.73, 7.0]","[49, 51]","[2, 55, 26, 14, 4]","[3.76, 3.92, 3.5, 3.64, 3.4, 3.54, 3.3, 3.43, 3.43, 3.57]","[0.98, 1.02, 26.95, 28.05, 12.74, 13.26, 6.86, 7.14, 1.96, 2.04]","[0.15, 4.22, 2.0, 1.08, 0.31, 0.14, 3.93, 1.86, 1.0, 0.29, 0.14, 3.82, 1.8, 0.97, 0.28, 0.13, 3.7, 1.75, 0.94, 0.27, 0.14, 3.85, 1.82, 0.98, 0.28]"
93739,조선미녀삼총사,217.0,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,5.56,5.74,"[6.12, 5.55, 5.52, 5.82, 5.56]","[46, 54]","[7, 34, 29, 25, 4]","[2.82, 3.3, 2.55, 3.0, 2.54, 2.98, 2.68, 3.14, 2.56, 3.0]","[3.22, 3.78, 15.64, 18.36, 13.34, 15.66, 11.5, 13.5, 1.84, 2.16]","[0.43, 2.08, 1.77, 1.53, 0.24, 0.39, 1.89, 1.61, 1.39, 0.22, 0.39, 1.88, 1.6, 1.38, 0.22, 0.41, 1.98, 1.69, 1.46, 0.23, 0.39, 1.89, 1.61, 1.39, 0.22]"
108225,역린,3931.0,이 영화는 40대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.37,7.48,"[7.58, 7.32, 7.35, 7.66, 7.81]","[49, 51]","[6, 44, 28, 18, 4]","[3.71, 3.87, 3.59, 3.73, 3.6, 3.75, 3.75, 3.91, 3.83, 3.98]","[2.94, 3.06, 21.56, 22.44, 13.72, 14.28, 8.82, 9.18, 1.96, 2.04]","[0.45, 3.34, 2.12, 1.36, 0.3, 0.44, 3.22, 2.05, 1.32, 0.29, 0.44, 3.23, 2.06, 1.32, 0.29, 0.46, 3.37, 2.14, 1.38, 0.31, 0.47, 3.44, 2.19, 1.41, 0.31]"
177720,고백,,,,,[],[],[],[],[],[]
112079,빅매치,810.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.73,7.92,"[8.66, 7.78, 7.63, 7.83, 8.47]","[55, 45]","[5, 55, 27, 10, 4]","[4.76, 3.9, 4.28, 3.5, 4.2, 3.43, 4.31, 3.52, 4.66, 3.81]","[2.75, 2.25, 30.25, 24.75, 14.85, 12.15, 5.5, 4.5, 2.2, 1.8]","[0.43, 4.76, 2.34, 0.87, 0.35, 0.39, 4.28, 2.1, 0.78, 0.31, 0.38, 4.2, 2.06, 0.76, 0.31, 0.39, 4.31, 2.11, 0.78, 0.31, 0.42, 4.66, 2.29, 0.85, 0.34]"
32972,컨테이젼,,,,,[],[],[],[],[],[]
93028,용의자,55.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.16,8.43,"[9.0, 8.24, 8.0, 8.8, 0.0]","[58, 42]","[2, 45, 35, 18, 0]","[5.22, 3.78, 4.78, 3.46, 4.64, 3.36, 5.1, 3.7, 0.0, 0.0]","[1.16, 0.84, 26.1, 18.9, 20.3, 14.7, 10.44, 7.56, 0.0, 0.0]","[0.18, 4.05, 3.15, 1.62, 0.0, 0.16, 3.71, 2.88, 1.48, 0.0, 0.16, 3.6, 2.8, 1.44, 0.0, 0.18, 3.96, 3.08, 1.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
72222,프로포즈 데이,,,,,[],[],[],[],[],[]
40743,하우스 오브 왁스,,,,,[],[],[],[],[],[]
42846,아이스 에이지 2,,,,,[],[],[],[],[],[]
44477,지구가 멈추는 날,,,,,[],[],[],[],[],[]
51560,사람 만들기,,,,,[],[],[],[],[],[]
76067,리얼리티 바이츠,,,,,[],[],[],[],[],[]
80632,프렌즈 위드 베네핏,,,,,[],[],[],[],[],[]
99096,주피터 어센딩,215.0,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,6.7,6.44,"[5.55, 6.29, 6.81, 7.15, 7.25]","[54, 46]","[5, 47, 27, 15, 6]","[3.0, 2.55, 3.4, 2.89, 3.68, 3.13, 3.86, 3.29, 3.92, 3.33]","[2.7, 2.3, 25.38, 21.62, 14.58, 12.42, 8.1, 6.9, 3.24, 2.76]","[0.28, 2.61, 1.5, 0.83, 0.33, 0.31, 2.96, 1.7, 0.94, 0.38, 0.34, 3.2, 1.84, 1.02, 0.41, 0.36, 3.36, 1.93, 1.07, 0.43, 0.36, 3.41, 1.96, 1.09, 0.43]"
158228,마르코 폴로 : 백안,,,,,[],[],[],[],[],[]
61101,"색, 계",10.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.25,10.0,"[0.0, 9.83, 10.0, 9.33, 0.0]","[40, 60]","[0, 60, 10, 30, 0]","[0.0, 0.0, 3.93, 5.9, 4.0, 6.0, 3.73, 5.6, 0.0, 0.0]","[0.0, 0.0, 24.0, 36.0, 4.0, 6.0, 12.0, 18.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.98, 2.95, 0.0, 0.0, 6.0, 1.0, 3.0, 0.0, 0.0, 5.6, 0.93, 2.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137960,리디큘러스 6,,,,,[],[],[],[],[],[]
137993,어 베리 머리 크리스마스,,,,,[],[],[],[],[],[]
126950,사랑한다고 말해 : 키스하고 싶어질 땐,,,,,[],[],[],[],[],[]
92127,그들만의 부모 가이드,,,,,[],[],[],[],[],[]
80973,체인지 업,,,,,[],[],[],[],[],[]
80627,내 여자친구의 결혼식,,,,,[],[],[],[],[],[]
76442,더 라이트: 악마는 있다,,,,,[],[],[],[],[],[]
109778,끝까지 간다,3227.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.9,8.74,"[9.04, 8.9, 8.66, 8.72, 8.66]","[53, 47]","[6, 59, 23, 9, 3]","[4.79, 4.25, 4.72, 4.18, 4.59, 4.07, 4.62, 4.1, 4.59, 4.07]","[3.18, 2.82, 31.27, 27.73, 12.19, 10.81, 4.77, 4.23, 1.59, 1.41]","[0.54, 5.33, 2.08, 0.81, 0.27, 0.53, 5.25, 2.05, 0.8, 0.27, 0.52, 5.11, 1.99, 0.78, 0.26, 0.52, 5.14, 2.01, 0.78, 0.26, 0.52, 5.11, 1.99, 0.78, 0.26]"
143367,나오미 앤 엘리스 노 키스 리스트,,,,,[],[],[],[],[],[]
154200,존 멀레이니 - 더 컴백 키드,,,,,[],[],[],[],[],[]
87309,라이프 오브 파이,85.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,9.27,9.67,"[0.0, 9.64, 9.38, 8.2, 10.0]","[35, 65]","[0, 75, 15, 6, 4]","[0.0, 0.0, 3.37, 6.27, 3.28, 6.1, 2.87, 5.33, 3.5, 6.5]","[0.0, 0.0, 26.25, 48.75, 5.25, 9.75, 2.1, 3.9, 1.4, 2.6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.23, 1.45, 0.58, 0.39, 0.0, 7.04, 1.41, 0.56, 0.38, 0.0, 6.15, 1.23, 0.49, 0.33, 0.0, 7.5, 1.5, 0.6, 0.4]"
114249,킹스맨 : 시크릿 에이전트,9653.0,이 영화는 20대 여성이 좋아하는 연출이 뛰어난 영화입니다.,9.04,9.0,"[9.34, 9.16, 8.82, 8.5, 8.69]","[53, 47]","[3, 64, 23, 7, 3]","[4.95, 4.39, 4.85, 4.31, 4.67, 4.15, 4.5, 4.0, 4.61, 4.08]","[1.59, 1.41, 33.92, 30.08, 12.19, 10.81, 3.71, 3.29, 1.59, 1.41]","[0.28, 5.98, 2.15, 0.65, 0.28, 0.27, 5.86, 2.11, 0.64, 0.27, 0.26, 5.64, 2.03, 0.62, 0.26, 0.26, 5.44, 1.96, 0.59, 0.26, 0.26, 5.56, 2.0, 0.61, 0.26]"
165087,잠몰,,,,,[],[],[],[],[],[]
88662,딱따구리와 비,,,,,[],[],[],[],[],[]
136861,맨슨 패밀리 베케이션,,,,,[],[],[],[],[],[]
127481,라이드 어롱 2,,,,,[],[],[],[],[],[]
114279,스트레스를 부르는 그 이름 직장상사 2,,,,,[],[],[],[],[],[]
190727,할로윈 킬즈,9.0,이 영화는 20대 남성이 좋아하는 OST가 뛰어난 영화입니다.,4.6,9.0,"[0.0, 7.33, 5.0, 0.0, 0.0]","[56, 44]","[0, 67, 33, 0, 0]","[0.0, 0.0, 4.1, 3.23, 2.8, 2.2, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 37.52, 29.48, 18.48, 14.52, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.91, 2.42, 0.0, 0.0, 0.0, 3.35, 1.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
109102,웰컴 미스터 프레지던트!,,,,,[],[],[],[],[],[]
122473,포인트 브레이크,351.0,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.78,8.21,"[8.0, 8.01, 8.19, 8.03, 6.85]","[52, 48]","[5, 51, 20, 19, 6]","[4.16, 3.84, 4.17, 3.84, 4.26, 3.93, 4.18, 3.85, 3.56, 3.29]","[2.6, 2.4, 26.52, 24.48, 10.4, 9.6, 9.88, 9.12, 3.12, 2.88]","[0.4, 4.08, 1.6, 1.52, 0.48, 0.4, 4.09, 1.6, 1.52, 0.48, 0.41, 4.18, 1.64, 1.56, 0.49, 0.4, 4.1, 1.61, 1.53, 0.48, 0.34, 3.49, 1.37, 1.3, 0.41]"
134558,피트니스 스캔들,,,,,[],[],[],[],[],[]
49079,로스트 랜드: 공룡 왕국,,,,,[],[],[],[],[],[]
94975,브레이크 업,,,,,[],[],[],[],[],[]
127321,우먼 인 골드,425.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.93,8.89,"[9.5, 8.76, 8.86, 9.12, 9.02]","[28, 72]","[2, 37, 32, 17, 11]","[2.66, 6.84, 2.45, 6.31, 2.48, 6.38, 2.55, 6.57, 2.53, 6.49]","[0.56, 1.44, 10.36, 26.64, 8.96, 23.04, 4.76, 12.24, 3.08, 7.92]","[0.19, 3.52, 3.04, 1.61, 1.04, 0.18, 3.24, 2.8, 1.49, 0.96, 0.18, 3.28, 2.84, 1.51, 0.97, 0.18, 3.37, 2.92, 1.55, 1.0, 0.18, 3.34, 2.89, 1.53, 0.99]"
122490,비스트 오브 노 네이션,,,,,[],[],[],[],[],[]
154198,안소니제셀닉 - 생각과기도,,,,,[],[],[],[],[],[]
102862,와일드 카드,,,,,[],[],[],[],[],[]
37928,연애사진,,,,,[],[],[],[],[],[]
146212,수부라 게이트,11.0,이 영화는 40대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.12,3.67,"[0.0, 6.0, 8.0, 0.0, 8.67]","[73, 27]","[0, 64, 9, 0, 27]","[0.0, 0.0, 4.38, 1.62, 5.84, 2.16, 0.0, 0.0, 6.33, 2.34]","[0.0, 0.0, 46.72, 17.28, 6.57, 2.43, 0.0, 0.0, 19.71, 7.29]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.84, 0.54, 0.0, 1.62, 0.0, 5.12, 0.72, 0.0, 2.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.55, 0.78, 0.0, 2.34]"
21636,소림용문방,,,,,[],[],[],[],[],[]
41622,소림36방,,,,,[],[],[],[],[],[]
42381,오독,,,,,[],[],[],[],[],[]
198969,히로,,,,,[],[],[],[],[],[]
101973,리저너블 다우트,,,,,[],[],[],[],[],[]
42455,커스 오브 처키,,,,,[],[],[],[],[],[]
71075,그곳에선 아무도 거짓말을 하지 않는다,,,,,[],[],[],[],[],[]
25676,딥 블루 씨,,,,,[],[],[],[],[],[]
109982,테이큰 3,2557.0,이 영화는 40대 여성이 좋아하는 연출이 뛰어난 영화입니다.,8.12,7.98,"[8.64, 8.17, 7.68, 7.85, 8.23]","[57, 43]","[6, 56, 21, 12, 5]","[4.92, 3.72, 4.66, 3.51, 4.38, 3.3, 4.47, 3.38, 4.69, 3.54]","[3.42, 2.58, 31.92, 24.08, 11.97, 9.03, 6.84, 5.16, 2.85, 2.15]","[0.52, 4.84, 1.81, 1.04, 0.43, 0.49, 4.58, 1.72, 0.98, 0.41, 0.46, 4.3, 1.61, 0.92, 0.38, 0.47, 4.4, 1.65, 0.94, 0.39, 0.49, 4.61, 1.73, 0.99, 0.41]"
74893,김종욱 찾기,,,,,[],[],[],[],[],[]
195970,"조제, 호랑이 그리고 물고기들",32.0,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,9.36,9.0,"[9.67, 9.25, 9.0, 10.0, 9.0]","[78, 22]","[9, 50, 22, 9, 9]","[7.54, 2.13, 7.21, 2.04, 7.02, 1.98, 7.8, 2.2, 7.02, 1.98]","[7.02, 1.98, 39.0, 11.0, 17.16, 4.84, 7.02, 1.98, 7.02, 1.98]","[0.87, 4.83, 2.13, 0.87, 0.87, 0.83, 4.62, 2.04, 0.83, 0.83, 0.81, 4.5, 1.98, 0.81, 0.81, 0.9, 5.0, 2.2, 0.9, 0.9, 0.81, 4.5, 1.98, 0.81, 0.81]"
110648,어 모먼트 투 리멤버,,,,,[],[],[],[],[],[]
126745,가면무도회,,,,,[],[],[],[],[],[]
125841,스폰지밥3D,737.0,이 영화는 40대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.13,7.82,"[8.51, 7.81, 7.77, 8.12, 7.57]","[31, 69]","[7, 20, 45, 26, 2]","[2.64, 5.87, 2.42, 5.39, 2.41, 5.36, 2.52, 5.6, 2.35, 5.22]","[2.17, 4.83, 6.2, 13.8, 13.95, 31.05, 8.06, 17.94, 0.62, 1.38]","[0.6, 1.7, 3.83, 2.21, 0.17, 0.55, 1.56, 3.51, 2.03, 0.16, 0.54, 1.55, 3.5, 2.02, 0.16, 0.57, 1.62, 3.65, 2.11, 0.16, 0.53, 1.51, 3.41, 1.97, 0.15]"
154582,키스 리차드 - 언더 인플루언스,,,,,[],[],[],[],[],[]
72184,스콧 필그림,,,,,[],[],[],[],[],[]
76437,이츠 카인드 오브 어 퍼니 스토리,,,,,[],[],[],[],[],[]
45290,인터스텔라,16483.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.18,9.03,"[9.5, 9.27, 8.91, 8.78, 8.87]","[59, 41]","[8, 50, 22, 16, 5]","[5.61, 3.9, 5.47, 3.8, 5.26, 3.65, 5.18, 3.6, 5.23, 3.64]","[4.72, 3.28, 29.5, 20.5, 12.98, 9.02, 9.44, 6.56, 2.95, 2.05]","[0.76, 4.75, 2.09, 1.52, 0.47, 0.74, 4.63, 2.04, 1.48, 0.46, 0.71, 4.46, 1.96, 1.43, 0.45, 0.7, 4.39, 1.93, 1.4, 0.44, 0.71, 4.43, 1.95, 1.42, 0.44]"
140272,6 이어스,,,,,[],[],[],[],[],[]
118909,황제를 위하여,446.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.41,6.01,"[5.94, 6.44, 5.86, 6.36, 5.15]","[58, 42]","[4, 62, 24, 7, 3]","[3.45, 2.49, 3.74, 2.7, 3.4, 2.46, 3.69, 2.67, 2.99, 2.16]","[2.32, 1.68, 35.96, 26.04, 13.92, 10.08, 4.06, 2.94, 1.74, 1.26]","[0.24, 3.68, 1.43, 0.42, 0.18, 0.26, 3.99, 1.55, 0.45, 0.19, 0.23, 3.63, 1.41, 0.41, 0.18, 0.25, 3.94, 1.53, 0.45, 0.19, 0.21, 3.19, 1.24, 0.36, 0.15]"
37488,무간도 3 - 종극무간,,,,,[],[],[],[],[],[]
46153,내일의 기억,,,,,[],[],[],[],[],[]
72524,남극의 쉐프,2.0,이 영화는 20대 여성이 좋아하는 연출이 뛰어난 영화입니다.,9.0,8.0,"[0.0, 0.0, 8.5, 0.0, 0.0]","[50, 50]","[0, 0, 100, 0, 0]","[0.0, 0.0, 0.0, 0.0, 4.25, 4.25, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
38699,세상의 중심에서 사랑을 외치다,,,,,[],[],[],[],[],[]
31162,캐스트 어웨이,,,,,[],[],[],[],[],[]
83414,우리들은 세계를 바꿀 수 없다,,,,,[],[],[],[],[],[]
10035,인디아나 존스 - 최후의 성전,,,,,[],[],[],[],[],[]
178654,택시 5,8.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,2.4,7.33,"[0.0, 2.75, 8.0, 6.0, 1.0]","[62, 38]","[0, 50, 25, 12, 12]","[0.0, 0.0, 1.71, 1.04, 4.96, 3.04, 3.72, 2.28, 0.62, 0.38]","[0.0, 0.0, 31.0, 19.0, 15.5, 9.5, 7.44, 4.56, 7.44, 4.56]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.38, 0.69, 0.33, 0.33, 0.0, 4.0, 2.0, 0.96, 0.96, 0.0, 3.0, 1.5, 0.72, 0.72, 0.0, 0.5, 0.25, 0.12, 0.12]"
