PID,성별,연령,직업,학력,ott 주중 이용시간대,ott 주말 이용시간대
31501,남,50세 이상,서비스/판매직,고졸이하,6,6
31103,남,10대,학생,중/고등학생,6,3
21302,남,50세 이상,생산직,고졸이하,3,4
21402,남,50세 이상,생산직,고졸이하,6,3
317701,남,50세 이상,사무직,고졸이하,3,4
21502,남,50세 이상,생산직,고졸이하,3,3
198302,남,50세 이상,사무직,대졸이상,4,5
198401,남,50세 이상,무직,대졸이상,3,3
21802,남,20대,서비스/판매직,대졸이상,4,4
21901,남,50세 이상,생산직,고졸이하,4,4
198602,남,30대,서비스/판매직,대졸이상,6,6
198702,남,10대,학생,중/고등학생,6,6
317401,남,30대,사무직,고졸이하,6,6
318801,남,40대,서비스/판매직,대졸이상,6,4
22901,남,40대,생산직,대졸이상,5,6
23001,남,50세 이상,생산직,고졸이하,6,5
23201,남,30대,생산직,대졸이상,6,4
198201,남,50세 이상,서비스/판매직,고졸이하,4,0
21202,남,50세 이상,생산직,고졸이하,4,4
196001,남,20대,학생,대학생/대학원생,6,6
21102,남,50세 이상,무직,대졸이상,3,3
18501,남,30대,서비스/판매직,대졸이상,5,5
196702,남,50세 이상,무직,고졸이하,4,5
18701,남,20대,학생,대학생/대학원생,5,6
196703,남,20대,무직,대졸이상,2,2
196802,남,50세 이상,생산직,고졸이하,2,2
19402,남,50세 이상,생산직,고졸이하,3,4
20501,남,50세 이상,무직,대졸이상,2,2
23301,남,50세 이상,서비스/판매직,고졸이하,3,5
196902,남,50세 이상,무직,고졸이하,4,0
20901,남,50세 이상,무직,고졸이하,4,4
318001,남,40대,사무직,고졸이하,3,4
21002,남,50세 이상,생산직,고졸이하,6,5
197803,남,20대,학생,대학생/대학원생,0,0
317901,남,50세 이상,생산직,고졸이하,3,6
21005,남,10대,학생,대학생/대학원생,4,4
198001,남,50세 이상,서비스/판매직,대졸이상,3,4
20701,남,50세 이상,무직,고졸이하,3,4
204801,남,50세 이상,무직,고졸이하,5,0
195801,남,50세 이상,무직,고졸이하,4,0
199201,남,20대,생산직,대졸이상,3,0
191101,남,50세 이상,무직,고졸이하,4,4
318901,남,40대,사무직,고졸이하,6,4
321401,남,20대,서비스/판매직,대졸이상,4,4
191702,남,20대,사무직,대졸이상,5,5
192302,남,20대,생산직,고졸이하,6,2
30402,남,50세 이상,무직,대졸이상,3,0
319701,남,30대,서비스/판매직,대졸이상,6,3
30502,남,40대,사무직,대졸이상,6,6
30901,남,50세 이상,무직,대졸이상,2,2
319601,남,30대,서비스/판매직,대졸이상,6,0
31001,남,50세 이상,생산직,대졸이상,6,6
319502,남,10대,학생,중/고등학생,6,6
194801,남,30대,사무직,대졸이상,5,5
317301,남,40대,생산직,고졸이하,6,6
199301,남,50세 이상,서비스/판매직,고졸이하,3,6
28902,남,40대,무직,고졸이하,4,4
321502,남,50세 이상,서비스/판매직,고졸이하,4,3
28301,남,50세 이상,무직,고졸이하,4,4
190701,남,50세 이상,무직,고졸이하,4,4
24801,남,20대,기타,대졸이상,5,3
190902,남,50세 이상,사무직,대졸이상,6,3
24902,남,50세 이상,생산직,고졸이하,3,4
24903,남,20대,무직,대졸이상,6,6
190101,남,50세 이상,생산직,고졸이하,4,0
25102,남,50세 이상,무직,고졸이하,2,2
25602,남,30대,무직,고졸이하,3,2
24701,남,50세 이상,생산직,고졸이하,5,5
26001,남,20대,기타,대졸이상,5,3
26403,남,20대,학생,대학생/대학원생,3,6
26501,남,50세 이상,생산직,고졸이하,3,3
321601,남,50세 이상,서비스/판매직,고졸이하,6,2
190401,남,50세 이상,무직,중/고등학생,5,4
190501,남,40대,서비스/판매직,대졸이상,6,6
26901,남,20대,기타,대졸이상,5,5
190601,남,50세 이상,생산직,고졸이하,3,4
26202,남,50세 이상,서비스/판매직,고졸이하,3,4
342701,남,50세 이상,무직,고졸이하,5,5
137001,남,10대,서비스/판매직,고졸이하,3,0
137101,남,40대,서비스/판매직,대졸이상,3,0
185401,남,50세 이상,사무직,고졸이하,3,3
185501,남,20대,사무직,대졸이상,0,4
325603,남,30대,사무직,대졸이상,5,5
146403,남,30대,사무직,고졸이하,6,6
325602,남,50세 이상,서비스/판매직,고졸이하,3,3
146502,남,30대,사무직,대졸이상,3,0
186901,남,20대,생산직,대졸이상,4,0
185802,남,20대,학생,대학생/대학원생,4,4
147101,남,50세 이상,생산직,고졸이하,3,0
325302,남,40대,사무직,대졸이상,6,6
186402,남,50세 이상,생산직,고졸이하,4,4
324702,남,30대,생산직,고졸이하,6,6
186502,남,30대,사무직,대졸이상,4,0
324201,남,50세 이상,무직,고졸이하,4,3
148001,남,30대,서비스/판매직,대졸이상,0,6
184904,남,20대,학생,대학생/대학원생,2,2
325702,남,50세 이상,생산직,고졸이하,5,5
184403,남,20대,무직,고졸이하,6,7
146001,남,50세 이상,무직,고졸이하,6,6
188302,남,30대,생산직,대졸이상,6,6
322402,남,50세 이상,생산직,고졸이하,6,6
144401,남,50세 이상,서비스/판매직,고졸이하,5,5
189602,남,20대,사무직,대졸이상,0,5
144901,남,50세 이상,서비스/판매직,고졸이하,3,6
189701,남,50세 이상,생산직,고졸이하,0,3
145001,남,50세 이상,생산직,고졸이하,3,6
148101,남,20대,학생,대학생/대학원생,6,6
323701,남,50세 이상,생산직,고졸이하,5,5
183802,남,50세 이상,무직,고졸이하,0,4
145302,남,40대,사무직,고졸이하,6,0
145401,남,50세 이상,생산직,고졸이하,4,4
185602,남,50세 이상,생산직,고졸이하,4,4
326202,남,50세 이상,사무직,대졸이상,5,5
145502,남,30대,무직,대졸이상,4,4
145801,남,50세 이상,무직,고졸이하,6,6
187001,남,50세 이상,사무직,고졸이하,3,3
322802,남,40대,사무직,대졸이상,5,5
148201,남,30대,사무직,대졸이상,6,5
174702,남,50세 이상,서비스/판매직,고졸이하,2,2
151201,남,50세 이상,생산직,고졸이하,2,0
161601,남,50세 이상,생산직,고졸이하,4,5
151302,남,50세 이상,생산직,고졸이하,6,6
151602,남,50세 이상,무직,대졸이상,5,5
151701,남,30대,서비스/판매직,고졸이하,5,5
335101,남,40대,생산직,고졸이하,4,3
152801,남,30대,무직,고졸이하,4,4
153701,남,20대,서비스/판매직,대졸이상,5,5
334601,남,50세 이상,서비스/판매직,고졸이하,6,0
162502,남,40대,생산직,대졸이상,5,5
334401,남,20대,생산직,대졸이상,6,2
154002,남,50세 이상,서비스/판매직,고졸이하,6,6
154102,남,30대,서비스/판매직,대졸이상,5,5
163202,남,40대,사무직,고졸이하,6,6
333901,남,40대,사무직,대졸이상,5,0
151101,남,40대,사무직,대졸이상,6,6
150601,남,50세 이상,생산직,고졸이하,6,6
150501,남,20대,사무직,고졸이하,4,6
150301,남,50세 이상,생산직,대졸이상,6,5
174602,남,20대,사무직,대졸이상,6,6
336802,남,30대,사무직,대졸이상,6,0
148801,남,50세 이상,생산직,고졸이하,6,3
160904,남,50세 이상,사무직,대졸이상,5,5
160401,남,50세 이상,생산직,고졸이하,5,5
335001,남,30대,사무직,대졸이상,0,5
149201,남,40대,서비스/판매직,고졸이하,6,6
186701,남,50세 이상,생산직,고졸이하,5,5
160502,남,40대,사무직,고졸이하,4,4
160702,남,40대,생산직,대졸이상,5,4
160802,남,50세 이상,생산직,고졸이하,5,4
149602,남,50세 이상,무직,고졸이하,3,3
149801,남,20대,생산직,고졸이하,6,6
160902,남,20대,학생,대학생/대학원생,6,6
150101,남,30대,사무직,고졸이하,1,0
150201,남,20대,생산직,고졸이하,3,6
334901,남,30대,사무직,대졸이상,4,1
155302,남,50세 이상,무직,고졸이하,2,2
188001,남,30대,사무직,대졸이상,2,0
187904,남,50세 이상,생산직,대졸이상,6,6
136402,남,30대,사무직,대졸이상,5,5
330601,남,20대,생산직,고졸이하,0,7
136601,남,50세 이상,무직,대졸이상,6,6
175902,남,50세 이상,생산직,고졸이하,4,0
136901,남,40대,사무직,대졸이상,6,5
176001,남,50세 이상,사무직,대졸이상,4,0
136903,남,10대,학생,대학생/대학원생,3,3
137101,남,30대,사무직,대졸이상,7,7
137201,남,20대,무직,대졸이상,5,6
137301,남,20대,서비스/판매직,대졸이상,6,6
177001,남,20대,서비스/판매직,대졸이상,5,4
137602,남,50세 이상,생산직,고졸이하,3,4
330002,남,30대,생산직,대졸이상,6,6
137901,남,40대,사무직,대졸이상,3,4
138402,남,50세 이상,사무직,대졸이상,5,3
174802,남,30대,사무직,대졸이상,6,6
136301,남,30대,사무직,대졸이상,6,6
330801,남,30대,생산직,고졸이하,3,6
330001,남,30대,서비스/판매직,고졸이하,6,3
182301,남,50세 이상,생산직,고졸이하,6,6
133802,남,50세 이상,무직,고졸이하,3,0
327102,남,20대,사무직,고졸이하,4,6
183102,남,30대,사무직,대졸이상,3,3
134301,남,50세 이상,무직,고졸이하,0,2
134401,남,30대,생산직,대졸이상,3,0
326902,남,30대,사무직,고졸이하,4,4
329902,남,20대,서비스/판매직,대졸이상,5,6
183202,남,40대,서비스/판매직,대졸이상,6,3
183401,남,50세 이상,사무직,대졸이상,2,3
180201,남,30대,사무직,대졸이상,6,6
135603,남,30대,사무직,대졸이상,6,6
179901,남,20대,서비스/판매직,고졸이하,5,6
135901,남,50세 이상,무직,대졸이상,6,6
326402,남,20대,생산직,고졸이하,6,6
136001,남,20대,무직,고졸이하,5,5
134702,남,40대,무직,대졸이상,2,2
143801,남,30대,사무직,대졸이상,6,5
138601,남,30대,사무직,대졸이상,7,7
138801,남,40대,생산직,고졸이하,6,4
141303,남,20대,사무직,대졸이상,6,5
187302,남,50세 이상,사무직,고졸이하,3,4
187303,남,10대,학생,중/고등학생,0,6
187401,남,30대,생산직,대졸이상,0,6
323302,남,20대,무직,고졸이하,5,5
142202,남,40대,생산직,대졸이상,5,6
187603,남,50세 이상,무직,고졸이하,6,6
187701,남,40대,생산직,고졸이하,3,3
142401,남,40대,서비스/판매직,고졸이하,3,0
142502,남,20대,생산직,고졸이하,3,0
142701,남,40대,생산직,대졸이상,7,0
187803,남,30대,사무직,대졸이상,6,3
187903,남,20대,학생,고졸이하,3,3
143301,남,40대,사무직,대졸이상,3,0
323902,남,30대,사무직,대졸이상,0,4
141302,남,50세 이상,사무직,대졸이상,6,6
323002,남,50세 이상,사무직,대졸이상,3,3
174701,남,20대,서비스/판매직,대졸이상,5,5
141202,남,40대,서비스/판매직,고졸이하,4,4
177302,남,50세 이상,생산직,고졸이하,3,4
139301,남,50세 이상,무직,고졸이하,2,2
329802,남,30대,서비스/판매직,대졸이상,3,3
139402,남,50세 이상,서비스/판매직,고졸이하,5,5
177702,남,10대,학생,대학생/대학원생,5,4
139404,남,20대,무직,대졸이상,5,5
329501,남,20대,사무직,고졸이하,6,5
178202,남,50세 이상,생산직,고졸이하,3,0
177801,남,50세 이상,생산직,고졸이하,3,0
140701,남,50세 이상,무직,고졸이하,4,4
329401,남,30대,생산직,고졸이하,6,6
328801,남,40대,생산직,대졸이상,5,5
140902,남,50세 이상,서비스/판매직,고졸이하,4,4
183601,남,40대,사무직,대졸이상,3,3
141102,남,50세 이상,무직,고졸이하,4,4
183702,남,30대,사무직,대졸이상,3,3
140501,남,40대,생산직,고졸이하,3,3
133701,남,20대,사무직,대졸이상,6,0
155401,남,50세 이상,서비스/판매직,고졸이하,3,3
163802,남,40대,사무직,대졸이상,0,4
166902,남,30대,생산직,대졸이상,4,0
171901,남,50세 이상,생산직,고졸이하,5,5
168201,남,50세 이상,무직,고졸이하,3,4
168601,남,30대,사무직,대졸이상,6,6
167101,남,50세 이상,생산직,고졸이하,6,6
168701,남,30대,서비스/판매직,대졸이상,5,5
168801,남,30대,생산직,고졸이하,5,5
167801,남,50세 이상,생산직,고졸이하,6,6
169301,남,30대,사무직,대졸이상,5,4
168702,남,40대,생산직,고졸이하,5,4
169601,남,50세 이상,생산직,고졸이하,3,3
169202,남,40대,생산직,고졸이하,3,3
170701,남,50세 이상,사무직,대졸이상,6,4
170802,남,30대,사무직,대졸이상,5,5
167902,남,10대,학생,중/고등학생,6,6
332701,남,30대,사무직,대졸이상,6,6
167702,남,30대,사무직,대졸이상,6,6
166301,남,50세 이상,생산직,고졸이하,5,5
331801,남,20대,사무직,대졸이상,4,4
166302,남,50세 이상,사무직,대졸이상,6,1
332201,남,50세 이상,생산직,고졸이하,5,5
166304,남,10대,학생,중/고등학생,6,2
166401,남,40대,생산직,고졸이하,3,3
165401,남,50세 이상,생산직,고졸이하,3,0
332602,남,30대,사무직,대졸이상,6,5
171303,남,20대,생산직,대졸이상,0,5
333201,남,50세 이상,사무직,대졸이상,6,3
165901,남,30대,사무직,고졸이하,6,7
166701,남,30대,생산직,고졸이하,3,3
166801,남,30대,서비스/판매직,고졸이하,6,2
332801,남,30대,서비스/판매직,대졸이상,1,6
167001,남,40대,서비스/판매직,고졸이하,6,6
167201,남,20대,생산직,고졸이하,6,6
166201,남,30대,생산직,대졸이상,0,7
165701,남,30대,서비스/판매직,대졸이상,6,7
166101,남,50세 이상,무직,고졸이하,4,4
171304,남,20대,생산직,대졸이상,6,6
171404,남,20대,생산직,대졸이상,6,6
47801,남,50세 이상,무직,고졸이하,3,3
174001,남,40대,서비스/판매직,대졸이상,4,6
47701,남,40대,사무직,대졸이상,3,0
379602,남,50세 이상,무직,고졸이하,0,6
404201,남,50세 이상,생산직,고졸이하,1,1
47601,남,30대,사무직,대졸이상,3,7
380201,남,50세 이상,무직,고졸이하,2,2
174902,남,50세 이상,생산직,고졸이하,0,3
47301,남,10대,학생,대학생/대학원생,4,4
46902,남,30대,사무직,대졸이상,6,6
380401,남,50세 이상,생산직,고졸이하,5,5
403102,남,50세 이상,사무직,고졸이하,7,7
175402,남,50세 이상,사무직,대졸이상,3,5
175501,남,40대,사무직,대졸이상,3,0
380501,남,40대,사무직,대졸이상,6,6
379302,남,20대,학생,대학생/대학원생,5,5
48202,남,30대,무직,고졸이하,4,4
173601,남,20대,사무직,대졸이상,3,6
49001,남,50세 이상,생산직,고졸이하,5,5
171901,남,50세 이상,생산직,대졸이상,2,0
171201,남,50세 이상,서비스/판매직,고졸이하,6,0
101,남,20대,학생,대학생/대학원생,6,5
172202,남,20대,사무직,대졸이상,3,2
353201,남,40대,서비스/판매직,대졸이상,5,4
407301,남,50세 이상,생산직,고졸이하,4,4
172601,남,40대,생산직,고졸이하,6,6
171403,남,30대,생산직,대졸이상,3,6
132002,남,30대,사무직,대졸이상,5,5
172801,남,20대,학생,대학생/대학원생,6,6
172901,남,20대,무직,고졸이하,3,3
173001,남,50세 이상,무직,고졸이하,5,5
173201,남,30대,사무직,대졸이상,3,6
379301,남,50세 이상,사무직,대졸이상,6,6
173302,남,40대,서비스/판매직,고졸이하,3,3
173303,남,10대,학생,중/고등학생,3,3
115402,남,30대,사무직,대졸이상,0,3
163702,남,30대,사무직,대졸이상,7,7
174202,남,50세 이상,서비스/판매직,고졸이하,3,3
331001,남,50세 이상,사무직,대졸이상,6,6
156903,남,10대,학생,중/고등학생,5,4
158202,남,40대,생산직,고졸이하,4,4
158203,남,10대,학생,중/고등학생,3,3
158301,남,40대,서비스/판매직,대졸이상,3,0
160101,남,50세 이상,서비스/판매직,대졸이상,4,0
158601,남,30대,사무직,대졸이상,4,4
159001,남,40대,생산직,대졸이상,4,4
159101,남,30대,사무직,대졸이상,4,4
336201,남,50세 이상,서비스/판매직,고졸이하,0,4
159004,남,20대,생산직,대졸이상,6,6
159101,남,20대,생산직,대졸이상,3,3
336101,남,30대,생산직,고졸이하,3,4
336001,남,50세 이상,생산직,고졸이하,2,0
159701,남,40대,서비스/판매직,고졸이하,3,3
159801,남,20대,학생,대학생/대학원생,3,4
158104,남,10대,학생,중/고등학생,0,4
158103,남,10대,학생,중/고등학생,0,3
158102,남,40대,사무직,대졸이상,5,5
156803,남,50세 이상,생산직,고졸이하,5,5
155802,남,30대,사무직,대졸이상,5,0
160302,남,50세 이상,서비스/판매직,대졸이상,4,4
335301,남,40대,사무직,대졸이상,6,0
333301,남,50세 이상,생산직,고졸이하,4,4
336402,남,30대,사무직,대졸이상,5,5
155602,남,20대,생산직,고졸이하,3,0
155701,남,50세 이상,생산직,고졸이하,6,6
159901,남,50세 이상,생산직,고졸이하,3,0
156502,남,30대,사무직,대졸이상,4,0
156601,남,50세 이상,서비스/판매직,고졸이하,3,0
157202,남,40대,사무직,대졸이상,6,3
157301,남,40대,무직,고졸이하,6,6
336703,남,20대,서비스/판매직,대졸이상,5,4
157402,남,50세 이상,서비스/판매직,고졸이하,6,6
336602,남,50세 이상,사무직,고졸이하,5,4
158002,남,50세 이상,생산직,고졸이하,3,3
156801,남,50세 이상,무직,고졸이하,2,2
165802,남,50세 이상,서비스/판매직,대졸이상,3,4
